date_key,full_date,year,month,year_month,events_on_date,weighted_events_on_date,bookings_made_on_date,checkins_on_date,checkouts_on_date,booking_value_proxy_for_checkins,package_checkins,avg_stay_nights_for_checkins,avg_lead_days_for_checkins
2014-09-03,2014-09-03,2014,9,2014-09,101363,145860,7310,5068,4524,5667,599,2.409431728492502,31.711523283346487
2014-10-27,2014-10-27,2014,10,2014-10,101261,140836,7696,5586,5804,6276,690,2.4321518080916578,25.647690655209452
2014-10-28,2014-10-28,2014,10,2014-10,100694,139601,7488,4934,4756,5484,550,2.2113903526550467,24.782238442822383
2014-10-30,2014-10-30,2014,10,2014-10,85487,120148,6630,5668,5691,6468,800,2.3510938602681724,32.816481383448036
2014-11-01,2014-11-01,2014,11,2014-11,67575,94898,4604,7074,5530,7794,720,2.07986994628216,31.78464366515837
2013-08-03,2013-08-03,2013,8,2013-08,28157,49226,2390,3649,3117,4127,478,2.352151274321732,36.327486982734996
2013-08-07,2013-08-07,2013,8,2013-08,38558,56731,3490,3249,2986,3715,466,2.4533702677747,32.39963054187192
2013-08-08,2013-08-08,2013,8,2013-08,35029,49107,3353,3630,3260,4199,569,2.47465564738292,33.901074676219345
2013-08-09,2013-08-09,2013,8,2013-08,32134,45527,3083,4056,3578,4597,541,2.30991124260355,35.2551775147929
2013-08-11,2013-08-11,2013,8,2013-08,30875,43491,2592,3429,4609,3901,472,2.678331875182269,34.41435658009921
2014-07-08,2014-07-08,2014,7,2014-07,100249,143483,7018,4962,4534,5500,538,2.383514711809754,31.300947389639184
2014-07-09,2014-07-09,2014,7,2014-07,99685,141381,6877,5176,4774,5716,540,2.250579598145286,31.60634184068059
2014-07-10,2014-07-10,2014,7,2014-07,94409,134844,6789,5525,5267,6155,630,2.318371040723982,34.69574660633484
2014-07-12,2014-07-12,2014,7,2014-07,67306,97161,4514,5952,5543,6546,594,2.2085013440860215,35.18417072760881
2014-03-11,2014-03-11,2014,3,2014-03,61110,88341,4703,3052,2642,3479,427,2.3512450851900395,21.295871559633028
2014-03-12,2014-03-12,2014,3,2014-03,66622,96378,5181,3139,2929,3641,502,2.3042370181586493,23.59158967824148
2014-03-13,2014-03-13,2014,3,2014-03,61760,88144,4914,3540,3304,4145,605,2.3915254237288135,24.553954802259888
2014-03-14,2014-03-14,2014,3,2014-03,52850,75594,4505,4657,3690,5400,743,2.3034142151599744,27.865363968219885
2014-03-15,2014-03-15,2014,3,2014-03,47957,70254,3426,3959,3639,4579,620,2.342005556958828,28.801162203132897
2014-03-16,2014-03-16,2014,3,2014-03,57607,83917,3971,3270,5170,3876,606,2.9134556574923547,26.609972468644845
2014-05-03,2014-05-03,2014,5,2014-05,45879,66946,3598,4719,4238,5412,693,2.2172070353888538,32.94213649851632
2014-05-04,2014-05-04,2014,5,2014-05,56306,81411,4201,3732,6465,4239,507,2.6262057877813505,30.89892761394102
2014-05-07,2014-05-07,2014,5,2014-05,64931,92663,5409,3886,3677,4388,502,2.2913021101389606,29.58389089037571
2014-12-30,2014-12-30,2014,12,2014-12,122809,167669,7273,9344,9788,10409,1065,2.572345890410959,46.450465888400984
2013-10-31,2013-10-31,2013,10,2013-10,25840,36814,2715,2576,2416,3071,495,2.452639751552795,35.04347826086956
2013-11-02,2013-11-02,2013,11,2013-11,21848,32029,1885,2854,2503,3265,411,2.3121934127540293,34.25937609533824
2013-11-03,2013-11-03,2013,11,2013-11,27195,39908,2137,2230,4047,2588,358,2.8914798206278025,33.17309417040359
2013-11-04,2013-11-04,2013,11,2013-11,32246,46456,3084,2584,2526,2984,400,2.621904024767802,26.718653250773993
2013-11-07,2013-11-07,2013,11,2013-11,28235,41598,2791,2805,2449,3331,526,2.4488413547237076,33.55579322638146
2013-11-08,2013-11-08,2013,11,2013-11,25745,37558,2703,3635,2844,4246,611,2.3075653370013756,33.471511147811725
2013-11-11,2013-11-11,2013,11,2013-11,31087,44715,3012,2484,2896,2888,404,2.5217391304347827,25.60064412238325
2013-11-14,2013-11-14,2013,11,2013-11,27896,40435,2806,2664,2445,3189,525,2.425675675675676,32.85097597597598
2013-11-16,2013-11-16,2013,11,2013-11,21972,31901,1899,2854,2513,3309,455,2.3896285914505957,37.314295725297825
2013-03-14,2013-03-14,2013,3,2013-03,33080,58233,3116,2430,2276,2837,407,2.297530864197531,18.19382716049383
2013-03-15,2013-03-15,2013,3,2013-03,29678,51303,2810,2987,2580,3450,463,2.292601272179444,18.2792099096083
2013-03-19,2013-03-19,2013,3,2013-03,35652,62701,3198,2145,1959,2455,310,2.2475524475524478,16.145920745920748
2013-03-20,2013-03-20,2013,3,2013-03,35898,62809,3292,2246,2214,2560,314,2.291184327693678,17.708110516934045
2013-03-24,2013-03-24,2013,3,2013-03,33757,59877,2643,2461,3313,2903,442,2.7464445347419746,20.605851279967492
2013-03-27,2013-03-27,2013,3,2013-03,33768,58560,3090,2480,2340,2842,362,2.3491935483870967,20.103670835014118
2014-12-02,2014-12-02,2014,12,2014-12,108676,152022,7737,5042,4324,5618,576,2.4006346687822293,24.852579365079364
2014-11-03,2014-11-03,2014,11,2014-11,103128,142885,7904,5591,5453,6332,741,2.5451618672867107,25.638103756708407
2014-11-04,2014-11-04,2014,11,2014-11,101331,140392,7630,5072,4442,5648,576,2.3186119873817033,24.389984227129336
2014-07-13,2014-07-13,2014,7,2014-07,81751,118619,5262,5249,7612,5844,595,2.657649076014479,34.30710611545056
2014-07-14,2014-07-14,2014,7,2014-07,101549,146334,7271,5474,5177,6142,668,2.540920716112532,30.00584688470674
2014-07-16,2014-07-16,2014,7,2014-07,110576,156243,7577,5266,5032,5833,567,2.3634637295860235,32.07293447293447
2013-06-03,2013-06-03,2013,6,2013-06,36216,62274,3527,2622,2400,3025,403,2.5659801678108316,26.06559877955759
2013-06-04,2013-06-04,2013,6,2013-06,37902,66254,3619,2418,2184,2736,318,2.3163771712158807,24.650806785270998
2013-06-05,2013-06-05,2013,6,2013-06,37536,64525,3650,2482,2314,2815,333,2.361402095084609,26.320032245062475
2013-06-07,2013-06-07,2013,6,2013-06,30809,53197,3047,3394,2861,3915,521,2.309664113140837,30.256923983500293
2013-06-11,2013-06-11,2013,6,2013-06,36625,63702,3391,2576,2337,2898,322,2.2472826086956523,25.285825242718445
2013-06-13,2013-06-13,2013,6,2013-06,34119,58464,3302,2874,2749,3335,461,2.360473208072373,30.5914315569488
2013-06-15,2013-06-15,2013,6,2013-06,26302,44867,2183,2975,2802,3367,392,2.3078991596638656,32.28009414929388
2013-01-07,2013-01-07,2013,1,2013-01,34353,60710,3002,141,0,143,2,1.6879432624113475,0.0
2016-03-14,2016-03-14,2016,3,2016-03,0,0,0,2,1,2,0,2.0,453.0
2016-02-18,2016-02-18,2016,2,2016-02,0,0,0,1,1,1,0,1.0,423.0
2015-12-29,2015-12-29,2015,12,2015-12,0,0,0,14,8,14,0,3.5,404.2857142857143
2015-12-26,2015-12-26,2015,12,2015-12,0,0,0,16,13,16,0,4.375,399.375
2015-11-21,2015-11-21,2015,11,2015-11,0,0,0,16,10,16,0,3.125,371.8125
2015-11-20,2015-11-20,2015,11,2015-11,0,0,0,26,19,26,0,2.8846153846153846,386.2307692307692
2015-11-07,2015-11-07,2015,11,2015-11,0,0,0,27,12,30,3,2.814814814814815,352.48148148148147
2015-11-03,2015-11-03,2015,11,2015-11,0,0,0,20,19,20,0,3.0,346.3
2015-10-21,2015-10-21,2015,10,2015-10,0,0,0,34,25,36,2,4.676470588235294,335.70588235294116
2015-09-25,2015-09-25,2015,9,2015-09,0,0,0,143,73,149,6,2.4615384615384617,315.56643356643355
2015-08-26,2015-08-26,2015,8,2015-08,0,0,0,102,85,112,10,3.088235294117647,294.69607843137254
2015-08-05,2015-08-05,2015,8,2015-08,0,0,0,170,153,178,8,3.4529411764705884,265.7470588235294
2015-07-22,2015-07-22,2015,7,2015-07,0,0,0,165,169,177,12,3.709090909090909,254.84242424242424
2015-07-05,2015-07-05,2015,7,2015-07,0,0,0,244,453,269,25,3.057377049180328,245.45081967213116
2015-06-28,2015-06-28,2015,6,2015-06,0,0,0,256,327,276,20,3.484375,234.9453125
2015-06-09,2015-06-09,2015,6,2015-06,0,0,0,243,269,269,26,3.5637860082304527,223.03292181069958
2015-05-23,2015-05-23,2015,5,2015-05,0,0,0,527,417,614,87,3.0284629981024667,208.98861480075902
2015-05-21,2015-05-21,2015,5,2015-05,0,0,0,448,302,507,59,3.0379464285714284,205.15401785714286
2015-05-16,2015-05-16,2015,5,2015-05,0,0,0,534,492,590,56,2.752808988764045,203.31647940074907
2015-05-10,2015-05-10,2015,5,2015-05,0,0,0,262,670,291,29,3.0267175572519083,190.5267175572519
2015-05-08,2015-05-08,2015,5,2015-05,0,0,0,617,389,691,74,2.591572123176661,200.19286871961103
2015-05-04,2015-05-04,2015,5,2015-05,0,0,0,375,625,418,43,3.1226666666666665,189.304
2015-05-01,2015-05-01,2015,5,2015-05,0,0,0,793,383,921,128,2.9255989911727616,186.40605296343
2015-04-13,2015-04-13,2015,4,2015-04,0,0,0,361,560,425,64,3.778393351800554,164.45983379501385
2015-03-17,2015-03-17,2015,3,2015-03,0,0,0,486,570,577,91,3.246913580246914,133.56378600823047
2015-03-09,2015-03-09,2015,3,2015-03,0,0,0,524,737,630,106,3.5706106870229006,127.59541984732824
2015-01-26,2015-01-26,2015,1,2015-01,0,0,0,1219,1747,1453,234,3.1525840853158327,66.84495488105004
2015-01-09,2015-01-09,2015,1,2015-01,0,0,0,3834,3751,4442,608,2.5761606677099635,49.18518518518518
2015-11-30,2015-11-30,2015,11,2015-11,0,0,0,1,17,1,0,1.0,403.0
2015-11-28,2015-11-28,2015,11,2015-11,0,0,0,16,34,16,0,3.0625,388.0
2015-11-15,2015-11-15,2015,11,2015-11,0,0,0,5,43,6,1,5.0,337.8
2015-09-16,2015-09-16,2015,9,2015-09,0,0,0,106,82,121,15,3.481132075471698,300.00943396226415
2015-09-10,2015-09-10,2015,9,2015-09,0,0,0,119,115,129,10,3.5294117647058822,296.3697478991597
2015-08-27,2015-08-27,2015,8,2015-08,0,0,0,85,104,90,5,2.776470588235294,290.0470588235294
2015-08-12,2015-08-12,2015,8,2015-08,0,0,0,168,187,179,11,3.0238095238095237,280.5952380952381
2015-08-07,2015-08-07,2015,8,2015-08,0,0,0,179,164,189,10,2.7597765363128492,268.8212290502793
2015-06-06,2015-06-06,2015,6,2015-06,0,0,0,312,347,356,44,2.923076923076923,215.67948717948718
2015-05-18,2015-05-18,2015,5,2015-05,0,0,0,319,593,368,49,3.4858934169278997,206.48902821316614
2015-03-30,2015-03-30,2015,3,2015-03,0,0,0,538,703,685,147,3.566914498141264,151.76394052044608
2015-03-26,2015-03-26,2015,3,2015-03,0,0,0,691,517,843,152,3.272069464544139,144.63386396526772
2015-03-24,2015-03-24,2015,3,2015-03,0,0,0,434,468,504,70,3.4400921658986174,142.00230414746545
2015-03-23,2015-03-23,2015,3,2015-03,0,0,0,485,741,579,94,3.575257731958763,139.58350515463917
2015-03-21,2015-03-21,2015,3,2015-03,0,0,0,772,801,946,174,3.400259067357513,139.60880829015545
2015-02-13,2015-02-13,2015,2,2015-02,0,0,0,2209,1043,2634,425,2.9732789855072466,97.67406066093255
2015-02-11,2015-02-11,2015,2,2015-02,0,0,0,1057,900,1268,211,3.4777672658467362,96.32923368022706
2015-02-04,2015-02-04,2015,2,2015-02,0,0,0,1019,931,1223,204,3.4072620215897937,85.6692836113837
2015-01-17,2015-01-17,2015,1,2015-01,0,0,0,2801,2410,3244,443,2.6890396287040343,59.27275972866833
2016-02-03,2016-02-03,2016,2,2016-02,0,0,0,3,4,3,0,2.0,455.0
2016-01-20,2016-01-20,2016,1,2016-01,0,0,0,3,4,3,0,2.3333333333333335,454.0
2016-01-05,2016-01-05,2016,1,2016-01,0,0,0,2,4,2,0,1.0,394.0
2015-12-24,2015-12-24,2015,12,2015-12,0,0,0,12,11,12,0,3.3333333333333335,412.25
2015-12-12,2015-12-12,2015,12,2015-12,0,0,0,5,8,5,0,3.6,371.6
2015-12-11,2015-12-11,2015,12,2015-12,0,0,0,10,6,10,0,2.2,373.2
2015-10-25,2015-10-25,2015,10,2015-10,0,0,0,31,86,34,3,2.774193548387097,334.83870967741933
2015-10-11,2015-10-11,2015,10,2015-10,0,0,0,44,118,47,3,2.3863636363636362,329.79545454545456
2015-10-02,2015-10-02,2015,10,2015-10,0,0,0,126,46,132,6,2.626984126984127,323.6984126984127
2015-09-05,2015-09-05,2015,9,2015-09,0,0,0,149,108,163,14,3.1879194630872485,294.6442953020134
2015-07-31,2015-07-31,2015,7,2015-07,0,0,0,159,149,171,12,2.452830188679245,263.41509433962267
2015-07-26,2015-07-26,2015,7,2015-07,0,0,0,173,269,184,11,3.0751445086705202,255.7514450867052
2015-07-23,2015-07-23,2015,7,2015-07,0,0,0,227,176,256,29,3.118942731277533,262.7885462555066
2015-06-01,2015-06-01,2015,6,2015-06,0,0,0,277,303,311,34,3.5018050541516246,205.53429602888087
2015-05-17,2015-05-17,2015,5,2015-05,0,0,0,376,808,414,38,2.9175531914893615,197.46808510638297
2015-04-14,2015-04-14,2015,4,2015-04,0,0,0,321,367,382,61,3.485981308411215,169.78193146417445
2015-04-08,2015-04-08,2015,4,2015-04,0,0,0,491,524,562,71,3.478615071283096,160.47657841140528
2015-04-03,2015-04-03,2015,4,2015-04,0,0,0,1058,614,1343,285,3.4697542533081287,156.47069943289225
2015-03-13,2015-03-13,2015,3,2015-03,0,0,0,1007,546,1200,193,2.7586891757696126,131.85998013902682
2015-02-16,2015-02-16,2015,2,2015-02,0,0,0,1159,1816,1416,257,3.4357204486626403,99.01898188093183
2015-02-02,2015-02-02,2015,2,2015-02,0,0,0,969,1506,1150,181,3.693498452012384,80.3157894736842
2016-01-04,2016-01-04,2016,1,2016-01,0,0,0,3,4,3,0,2.6666666666666665,416.0
2015-11-17,2015-11-17,2015,11,2015-11,0,0,0,11,7,11,0,7.181818181818182,336.1818181818182
2015-11-09,2015-11-09,2015,11,2015-11,0,0,0,21,12,22,1,3.4285714285714284,385.8095238095238
2015-11-04,2015-11-04,2015,11,2015-11,0,0,0,23,17,23,0,3.1739130434782608,354.9130434782609
2015-10-31,2015-10-31,2015,10,2015-10,0,0,0,39,36,39,0,2.3846153846153846,340.02564102564105
2015-10-24,2015-10-24,2015,10,2015-10,0,0,0,49,54,54,5,2.5918367346938775,350.2857142857143
2015-10-13,2015-10-13,2015,10,2015-10,0,0,0,24,34,24,0,3.25,331.7916666666667
2015-10-12,2015-10-12,2015,10,2015-10,0,0,0,36,91,40,4,3.4166666666666665,326.6666666666667
2015-08-16,2015-08-16,2015,8,2015-08,0,0,0,115,213,126,11,3.347826086956522,279.495652173913
2015-07-25,2015-07-25,2015,7,2015-07,0,0,0,226,222,248,22,3.1238938053097347,260.26106194690266
2015-07-24,2015-07-24,2015,7,2015-07,0,0,0,237,181,246,9,2.5991561181434597,262.32911392405066
2015-07-17,2015-07-17,2015,7,2015-07,0,0,0,244,207,267,23,3.1475409836065573,247.23360655737704
2015-07-03,2015-07-03,2015,7,2015-07,0,0,0,317,230,344,27,2.7476340694006307,238.391167192429
2015-06-16,2015-06-16,2015,6,2015-06,0,0,0,222,255,240,18,3.1036036036036037,222.95495495495496
2015-05-27,2015-05-27,2015,5,2015-05,0,0,0,280,264,309,29,2.8392857142857144,209.5392857142857
2015-05-22,2015-05-22,2015,5,2015-05,0,0,0,619,330,699,80,2.841680129240711,203.95153473344104
2015-04-15,2015-04-15,2015,4,2015-04,0,0,0,425,328,502,77,3.447058823529412,164.33882352941177
2015-04-04,2015-04-04,2015,4,2015-04,0,0,0,784,786,984,200,3.7831632653061225,158.0140306122449
2015-03-27,2015-03-27,2015,3,2015-03,0,0,0,909,553,1073,164,3.08030803080308,146.77117711771177
2015-03-07,2015-03-07,2015,3,2015-03,0,0,0,874,841,1056,182,3.374141876430206,119.63729977116705
2015-03-06,2015-03-06,2015,3,2015-03,0,0,0,905,659,1088,183,2.735911602209945,117.95248618784531
2015-02-20,2015-02-20,2015,2,2015-02,0,0,0,1462,1178,1740,278,2.7818057455540357,105.0485636114911
2015-01-28,2015-01-28,2015,1,2015-01,0,0,0,1224,1212,1430,206,3.0661764705882355,70.83333333333333
2015-01-11,2015-01-11,2015,1,2015-01,0,0,0,2600,4429,3000,400,3.166153846153846,51.176923076923075
2015-01-06,2015-01-06,2015,1,2015-01,0,0,0,3130,3744,3555,425,2.885623003194888,45.4667731629393
2016-02-06,2016-02-06,2016,2,2016-02,0,0,0,1,2,1,0,3.0,402.0
2016-01-24,2016-01-24,2016,1,2016-01,0,0,0,1,1,1,0,4.0,434.0
2015-12-15,2015-12-15,2015,12,2015-12,0,0,0,4,4,4,0,5.75,406.5
2015-12-10,2015-12-10,2015,12,2015-12,0,0,0,6,6,6,0,2.5,386.0
2015-11-18,2015-11-18,2015,11,2015-11,0,0,0,11,7,11,0,3.1818181818181817,377.6363636363636
2015-10-15,2015-10-15,2015,10,2015-10,0,0,0,38,22,40,2,2.763157894736842,332.0263157894737
2015-10-10,2015-10-10,2015,10,2015-10,0,0,0,85,70,90,5,2.6588235294117646,327.0470588235294
2015-09-09,2015-09-09,2015,9,2015-09,0,0,0,105,91,113,8,3.2476190476190476,298.8666666666667
2015-08-29,2015-08-29,2015,8,2015-08,0,0,0,128,108,143,15,3.1953125,286.1796875
2015-08-14,2015-08-14,2015,8,2015-08,0,0,0,191,157,208,17,2.701570680628272,279.0994764397906
2015-08-10,2015-08-10,2015,8,2015-08,0,0,0,192,188,203,11,2.8333333333333335,275.9427083333333
2015-08-04,2015-08-04,2015,8,2015-08,0,0,0,166,162,178,12,3.1325301204819276,271.0240963855422
2015-07-19,2015-07-19,2015,7,2015-07,0,0,0,185,313,194,9,3.2378378378378376,250.32972972972973
2015-07-04,2015-07-04,2015,7,2015-07,0,0,0,316,243,345,29,3.1202531645569622,242.87025316455697
2015-06-27,2015-06-27,2015,6,2015-06,0,0,0,298,290,323,25,3.0067114093959733,236.00335570469798
2015-06-19,2015-06-19,2015,6,2015-06,0,0,0,365,264,396,31,2.580821917808219,230.2
2015-06-17,2015-06-17,2015,6,2015-06,0,0,0,240,235,274,34,3.220833333333333,224.0625
2015-06-14,2015-06-14,2015,6,2015-06,0,0,0,263,396,286,23,3.3954372623574143,224.6958174904943
2015-05-30,2015-05-30,2015,5,2015-05,0,0,0,369,437,426,57,3.046070460704607,212.4308943089431
2015-04-30,2015-04-30,2015,4,2015-04,0,0,0,593,313,725,132,3.0016863406408096,185.78920741989882
2015-04-19,2015-04-19,2015,4,2015-04,0,0,0,362,689,425,63,3.408839779005525,173.67403314917127
2015-04-12,2015-04-12,2015,4,2015-04,0,0,0,421,834,503,82,3.508313539192399,159.00712589073635
2015-03-11,2015-03-11,2015,3,2015-03,0,0,0,563,483,673,110,3.438721136767318,130.52397868561278
2015-02-12,2015-02-12,2015,2,2015-02,0,0,0,1509,919,1865,356,3.4254473161033796,100.60437375745526
2015-02-09,2015-02-09,2015,2,2015-02,0,0,0,850,1208,1008,158,3.348235294117647,88.31882352941176
2015-01-21,2015-01-21,2015,1,2015-01,0,0,0,1650,1680,1916,266,3.1836363636363636,63.236969696969695
2015-01-05,2015-01-05,2015,1,2015-01,0,0,0,3940,4918,4459,519,2.95,43.52994923857868
2030-11-29,2030-11-29,2030,11,2030-11,0,0,0,0,0,0,0,,
2030-11-28,2030-11-28,2030,11,2030-11,0,0,0,0,0,0,0,,
2030-11-11,2030-11-11,2030,11,2030-11,0,0,0,0,0,0,0,,
2030-11-07,2030-11-07,2030,11,2030-11,0,0,0,0,0,0,0,,
2030-10-13,2030-10-13,2030,10,2030-10,0,0,0,0,0,0,0,,
2030-10-11,2030-10-11,2030,10,2030-10,0,0,0,0,0,0,0,,
2030-10-03,2030-10-03,2030,10,2030-10,0,0,0,0,0,0,0,,
2030-08-31,2030-08-31,2030,8,2030-08,0,0,0,0,0,0,0,,
2030-08-06,2030-08-06,2030,8,2030-08,0,0,0,0,0,0,0,,
2030-07-29,2030-07-29,2030,7,2030-07,0,0,0,0,0,0,0,,
2030-07-25,2030-07-25,2030,7,2030-07,0,0,0,0,0,0,0,,
2030-06-28,2030-06-28,2030,6,2030-06,0,0,0,0,0,0,0,,
2030-06-07,2030-06-07,2030,6,2030-06,0,0,0,0,0,0,0,,
2030-05-22,2030-05-22,2030,5,2030-05,0,0,0,0,0,0,0,,
2030-05-02,2030-05-02,2030,5,2030-05,0,0,0,0,0,0,0,,
2030-04-21,2030-04-21,2030,4,2030-04,0,0,0,0,0,0,0,,
2030-04-19,2030-04-19,2030,4,2030-04,0,0,0,0,0,0,0,,
2030-04-10,2030-04-10,2030,4,2030-04,0,0,0,0,0,0,0,,
2030-04-06,2030-04-06,2030,4,2030-04,0,0,0,0,0,0,0,,
2030-04-03,2030-04-03,2030,4,2030-04,0,0,0,0,0,0,0,,
2030-03-09,2030-03-09,2030,3,2030-03,0,0,0,0,0,0,0,,
2030-02-04,2030-02-04,2030,2,2030-02,0,0,0,0,0,0,0,,
2030-01-29,2030-01-29,2030,1,2030-01,0,0,0,0,0,0,0,,
2030-01-22,2030-01-22,2030,1,2030-01,0,0,0,0,0,0,0,,
2029-12-30,2029-12-30,2029,12,2029-12,0,0,0,0,0,0,0,,
2029-12-24,2029-12-24,2029,12,2029-12,0,0,0,0,0,0,0,,
2029-12-02,2029-12-02,2029,12,2029-12,0,0,0,0,0,0,0,,
2029-11-18,2029-11-18,2029,11,2029-11,0,0,0,0,0,0,0,,
2029-11-11,2029-11-11,2029,11,2029-11,0,0,0,0,0,0,0,,
2029-11-08,2029-11-08,2029,11,2029-11,0,0,0,0,0,0,0,,
2029-10-27,2029-10-27,2029,10,2029-10,0,0,0,0,0,0,0,,
2029-10-20,2029-10-20,2029,10,2029-10,0,0,0,0,0,0,0,,
2029-10-12,2029-10-12,2029,10,2029-10,0,0,0,0,0,0,0,,
2029-10-11,2029-10-11,2029,10,2029-10,0,0,0,0,0,0,0,,
2029-09-18,2029-09-18,2029,9,2029-09,0,0,0,0,0,0,0,,
2029-09-04,2029-09-04,2029,9,2029-09,0,0,0,0,0,0,0,,
2029-08-25,2029-08-25,2029,8,2029-08,0,0,0,0,0,0,0,,
2029-08-17,2029-08-17,2029,8,2029-08,0,0,0,0,0,0,0,,
2029-08-16,2029-08-16,2029,8,2029-08,0,0,0,0,0,0,0,,
2029-08-03,2029-08-03,2029,8,2029-08,0,0,0,0,0,0,0,,
2029-07-11,2029-07-11,2029,7,2029-07,0,0,0,0,0,0,0,,
2029-06-28,2029-06-28,2029,6,2029-06,0,0,0,0,0,0,0,,
2029-06-22,2029-06-22,2029,6,2029-06,0,0,0,0,0,0,0,,
2029-06-02,2029-06-02,2029,6,2029-06,0,0,0,0,0,0,0,,
2029-05-21,2029-05-21,2029,5,2029-05,0,0,0,0,0,0,0,,
2029-05-18,2029-05-18,2029,5,2029-05,0,0,0,0,0,0,0,,
2029-05-02,2029-05-02,2029,5,2029-05,0,0,0,0,0,0,0,,
2029-04-24,2029-04-24,2029,4,2029-04,0,0,0,0,0,0,0,,
2029-03-30,2029-03-30,2029,3,2029-03,0,0,0,0,0,0,0,,
2029-03-13,2029-03-13,2029,3,2029-03,0,0,0,0,0,0,0,,
2029-02-21,2029-02-21,2029,2,2029-02,0,0,0,0,0,0,0,,
2029-02-16,2029-02-16,2029,2,2029-02,0,0,0,0,0,0,0,,
2029-01-14,2029-01-14,2029,1,2029-01,0,0,0,0,0,0,0,,
2029-01-12,2029-01-12,2029,1,2029-01,0,0,0,0,0,0,0,,
2029-01-06,2029-01-06,2029,1,2029-01,0,0,0,0,0,0,0,,
2029-01-03,2029-01-03,2029,1,2029-01,0,0,0,0,0,0,0,,
2028-12-14,2028-12-14,2028,12,2028-12,0,0,0,0,0,0,0,,
2028-12-09,2028-12-09,2028,12,2028-12,0,0,0,0,0,0,0,,
2028-12-04,2028-12-04,2028,12,2028-12,0,0,0,0,0,0,0,,
2028-10-30,2028-10-30,2028,10,2028-10,0,0,0,0,0,0,0,,
