year_month,lead_time_bucket,stay_length_bucket,party_segment,users,events,weighted_events,bookings,booking_row_rate,booking_weighted_event_rate,package_share,mobile_share,booking_value_proxy_total,sessions,booking_sessions,session_booking_rate
2013-12-01,same_next_day,4_7,solo,672,1872,2739,236,0.12606837606837606,0.08725812340270171,0.17796610169491525,0.11805555555555555,278,854,319,0.373536299765808
2013-12-01,8_30,15_plus,couple,347,730,965,6,0.00821917808219178,0.0062176165803108805,0.5,0.11917808219178082,9,450,51,0.11333333333333333
2013-12-01,91_plus,1,couple,2886,8948,11859,906,0.10125167635225749,0.077999831351716,0.037527593818984545,0.10683951721054985,940,3865,942,0.24372574385510995
2013-12-01,same_next_day,2_3,solo,2029,5788,7868,1076,0.18590186592950933,0.13777325876970006,0.09572490706319703,0.12093987560469938,1179,2592,1235,0.47646604938271603
2013-12-01,31_90,8_14,group,276,987,1720,33,0.03343465045592705,0.019767441860465116,0.6363636363636364,0.12968591691995948,54,394,49,0.12436548223350254
2013-12-01,8_30,4_7,solo,3734,12536,18215,1158,0.0923739629865986,0.06461707384024155,0.41278065630397237,0.12125079770261646,1636,5323,1373,0.25793725342851775
2013-12-01,2_7,2_3,solo,4133,12328,16784,1928,0.1563919532770928,0.1165395614871306,0.20176348547717843,0.08719987021414666,2317,5364,2183,0.406972408650261
2013-12-01,same_next_day,1,family_with_children,2245,7007,9864,1103,0.1574140145568717,0.11324006488240065,0.0,0.26287997716569145,1103,2750,1155,0.42
2013-12-01,31_90,2_3,solo,4071,12601,17548,1323,0.10499166732798984,0.07653293822657853,0.345427059712774,0.0807872391080073,1780,5460,1553,0.2844322344322344
2013-12-01,91_plus,4_7,family_with_children,4723,19979,31903,907,0.04539766755092847,0.02930758862802871,0.3484013230429989,0.16427248611041595,1223,7428,992,0.13354873451803984
2013-12-01,91_plus,8_14,couple,2437,8578,14168,244,0.0284448589414782,0.01743365330321852,0.7008196721311475,0.17043599906738166,415,3584,334,0.09319196428571429
2013-12-01,2_7,2_3,group,1208,4162,6112,433,0.10403652090341182,0.07100785340314136,0.07159353348729793,0.1256607400288323,464,1524,517,0.339238845144357
2013-12-01,same_next_day,4_7,couple,1086,3081,4657,244,0.07919506653683869,0.05389735881468757,0.14344262295081966,0.19506653683868874,279,1337,346,0.2587883320867614
2013-12-01,8_30,1,group,1884,6357,8734,750,0.11798017932987258,0.08621479276391115,0.010666666666666666,0.11074406166430706,758,2382,883,0.3706968933669186
2013-12-01,91_plus,15_plus,couple,409,976,1458,18,0.018442622950819672,0.012345679012345678,0.2777777777777778,0.16700819672131148,23,497,53,0.10663983903420524
2013-12-01,8_30,2_3,group,2520,9677,14056,800,0.08267024904412525,0.05719977233921457,0.14,0.12555544073576522,912,3545,967,0.27277856135401973
2013-12-01,91_plus,2_3,family_with_children,3030,12214,16848,1032,0.08449320451940397,0.06356837606837606,0.055232558139534885,0.11904372032094318,1089,4449,1003,0.22544391998201843
2013-12-01,31_90,2_3,group,1960,7062,10617,492,0.06966864910790145,0.04662333992653292,0.2682926829268293,0.11427357689039933,624,2754,589,0.2138707334785766
2013-12-01,same_next_day,2_3,couple,2895,8345,11718,988,0.11839424805272618,0.08508277863116573,0.05161943319838057,0.18993409227082086,1039,3480,1260,0.3620689655172414
2013-12-01,91_plus,8_14,group,327,1050,1645,33,0.03142857142857143,0.02066869300911854,0.5151515151515151,0.18666666666666668,50,453,45,0.09933774834437085
2013-12-01,91_plus,15_plus,group,41,76,100,1,0.013157894736842105,0.01,0.0,0.25,1,43,5,0.11627906976744186
2013-12-01,8_30,8_14,group,222,759,1150,38,0.05006587615283267,0.03304347826086956,0.3157894736842105,0.09617918313570488,50,320,53,0.165625
2013-12-01,91_plus,1,solo,799,2311,2957,255,0.11034184335785374,0.08725059181602976,0.0784313725490196,0.06966681090437041,275,992,283,0.2852822580645161
2013-12-01,31_90,1,group,867,2693,3658,309,0.11474192350538433,0.08529250956806998,0.042071197411003236,0.11771258819160788,322,1092,360,0.32967032967032966
2013-12-01,8_30,8_14,solo,804,2506,3616,147,0.05865921787709497,0.04092920353982301,0.36054421768707484,0.11133280127693536,200,1106,216,0.19529837251356238
2013-12-01,2_7,4_7,family_with_children,1600,6093,9699,367,0.06023305432463483,0.03814826270749562,0.25885558583106266,0.1335959297554571,462,2294,452,0.1970357454228422
2013-12-01,91_plus,8_14,solo,558,1969,3093,66,0.0335195530726257,0.02133850630455868,0.5,0.08735398679532758,99,845,87,0.10295857988165681
2013-12-01,same_next_day,4_7,group,180,547,781,59,0.10786106032906764,0.07554417413572344,0.13559322033898305,0.16087751371115175,67,226,82,0.36283185840707965
2013-12-01,same_next_day,15_plus,group,7,11,11,0,0.0,0.0,,0.0,0,7,2,0.2857142857142857
2013-12-01,91_plus,1,group,566,1951,2654,222,0.11378780112762686,0.0840241145440844,0.02252252252252252,0.07893388006150692,227,733,212,0.2892223738062756
2013-12-01,same_next_day,15_plus,couple,41,65,83,3,0.046153846153846156,0.03614457831325301,0.0,0.2,3,41,14,0.34146341463414637
2013-12-01,91_plus,15_plus,solo,108,300,475,6,0.02,0.01263157894736842,0.8333333333333334,0.07333333333333333,11,147,11,0.07482993197278912
2013-12-01,2_7,15_plus,couple,129,230,309,5,0.021739130434782608,0.016181229773462782,0.2,0.11304347826086956,6,142,15,0.1056338028169014
2013-12-01,2_7,8_14,family_with_children,258,794,1237,50,0.06297229219143577,0.04203718674211803,0.26,0.13602015113350127,63,350,65,0.18571428571428572
2013-12-01,8_30,15_plus,group,38,68,102,1,0.014705882352941176,0.00980392156862745,0.0,0.1323529411764706,1,40,4,0.1
2013-12-01,31_90,15_plus,family_with_children,139,353,530,11,0.031161473087818695,0.020754716981132074,0.09090909090909091,0.09915014164305949,12,166,28,0.1686746987951807
2013-12-01,same_next_day,15_plus,solo,42,71,96,4,0.056338028169014086,0.041666666666666664,0.0,0.11267605633802817,4,46,12,0.2608695652173913
2013-09-01,31_90,15_plus,group,29,55,74,1,0.01818181818181818,0.013513513513513514,0.0,0.05454545454545454,1,32,3,0.09375
2014-07-01,91_plus,8_14,solo,1518,5263,7875,118,0.022420672620178606,0.015111111111111112,0.4830508474576271,0.14478434353030592,175,2292,175,0.07635253054101222
2014-07-01,8_30,1,family_with_children,13964,64863,88657,6400,0.09866950341488985,0.07313579299998872,0.0046875,0.12333687926861231,6430,20930,6447,0.3080267558528428
2014-07-01,91_plus,15_plus,solo,380,1294,1938,20,0.015455950540958269,0.010835913312693499,0.5,0.14142194744976816,30,563,38,0.0674955595026643
2014-07-01,31_90,1,family_with_children,5593,23867,32729,2269,0.09506850462982361,0.07073237801338263,0.007933010136624064,0.11547324758034105,2287,8108,2312,0.28515046867291566
2014-07-01,same_next_day,2_3,solo,5088,15712,21994,2377,0.1512856415478615,0.10866599981813221,0.058897770298695834,0.12143584521384929,2517,6610,2769,0.418910741301059
2014-07-01,2_7,4_7,family_with_children,3579,16528,24721,715,0.04325992255566312,0.029165486833056916,0.1972027972027972,0.16771539206195546,856,5604,886,0.15810135617416132
2014-07-01,8_30,4_7,family_with_children,11588,65689,101291,2448,0.03726651341929395,0.02471098123229112,0.2708333333333333,0.15352646561829225,3111,21049,2801,0.1330704546534277
2014-07-01,91_plus,4_7,family_with_children,8728,42899,68971,886,0.020653162078370126,0.01326644531759725,0.3690744920993228,0.189095316907154,1213,15173,998,0.06577473143083108
2014-07-01,2_7,1,family_with_children,10292,41827,58122,4275,0.10220670858536351,0.07439523760366126,0.0016374269005847953,0.16867095416836014,4282,14365,4387,0.3053950574312565
2014-07-01,91_plus,2_3,group,4052,17463,25874,811,0.04644104678463036,0.0316533972327433,0.14919852034525277,0.13273778846704462,932,6138,968,0.15770609318996415
2014-07-01,2_7,2_3,family_with_children,8797,39076,55825,2601,0.06656259596683387,0.04716524854455889,0.031526336024605923,0.16838980448357047,2683,12672,2941,0.2320864898989899
2014-07-01,8_30,2_3,family_with_children,17675,94726,133390,5571,0.05881173067584401,0.04261188994677262,0.04792676359719979,0.1465278804129806,5838,29070,6015,0.20691434468524253
2014-07-01,31_90,4_7,family_with_children,8246,40396,63952,1393,0.03448361223883553,0.02231361020765574,0.3287867910983489,0.15617882958708784,1851,13903,1582,0.11378839099474934
2014-07-01,91_plus,1,family_with_children,2064,7855,10881,601,0.07651177593889243,0.056612443709217905,0.03161397670549085,0.1279439847231063,620,2904,613,0.21108815426997246
2014-07-01,91_plus,2_3,couple,19093,80838,114338,3763,0.046549889903263315,0.03396945897252007,0.14483125166090885,0.1345406863108934,4308,30098,4176,0.13874676058209848
2014-07-01,same_next_day,2_3,couple,9154,29332,40999,2932,0.09995908904950225,0.07231883704480598,0.030013642564802184,0.195963452884222,3020,11721,3581,0.3055200068253562
2014-07-01,same_next_day,1,family_with_children,6331,24652,35286,2998,0.12161285088430959,0.08564303123051635,0.000333555703802535,0.30216615284763915,2999,8686,3103,0.3572415381072991
2014-07-01,31_90,8_14,family_with_children,1561,6655,10733,164,0.02464312546957175,0.015745830615857635,0.4329268292682927,0.1325319308790383,235,2537,226,0.0890815924320063
2014-07-01,31_90,2_3,family_with_children,9645,46259,65232,2500,0.054043537473788886,0.0391065734608781,0.0756,0.13177976177608683,2689,15065,2706,0.17962163956189844
2014-07-01,8_30,8_14,couple,3973,14637,22547,486,0.03320352531256405,0.02186543664345589,0.3888888888888889,0.14313042290086767,675,5973,739,0.1237234220659635
2014-07-01,91_plus,8_14,couple,7109,28676,48543,465,0.016215650718370764,0.00997054158169046,0.6021505376344086,0.17474543171990514,745,11768,681,0.05786879673691366
2014-07-01,2_7,8_14,couple,1288,4034,5685,163,0.040406544372830935,0.02955145118733509,0.1901840490797546,0.1517104610808131,194,1717,238,0.13861386138613863
2014-07-01,31_90,15_plus,solo,432,1524,2155,51,0.03346456692913386,0.023665893271461718,0.23529411764705882,0.05511811023622047,63,583,89,0.15265866209262435
2014-07-01,91_plus,15_plus,group,121,256,349,6,0.0234375,0.02005730659025788,0.3333333333333333,0.16015625,8,144,16,0.1111111111111111
2014-07-01,2_7,8_14,group,211,629,842,33,0.05246422893481717,0.040380047505938245,0.06060606060606061,0.0794912559618442,35,267,52,0.1947565543071161
2014-07-01,91_plus,2_3,solo,4591,17104,23752,956,0.0558933582787652,0.041007073088582015,0.18723849372384938,0.08103367633302151,1135,6745,1124,0.16664195700518902
2014-07-01,8_30,8_14,group,695,2358,3472,82,0.03477523324851569,0.02390552995391705,0.2804878048780488,0.09202714164546226,105,996,132,0.13253012048192772
2014-07-01,same_next_day,2_3,group,1405,4767,6654,462,0.09691629955947137,0.0703336339044184,0.015151515151515152,0.19676945668135096,469,1784,600,0.336322869955157
2014-07-01,8_30,8_14,solo,1928,6615,9645,341,0.05154950869236583,0.03576982892690513,0.30498533724340177,0.06999244142101285,445,2718,495,0.18211920529801323
2014-07-01,31_90,15_plus,group,81,208,328,7,0.03365384615384615,0.021341463414634148,0.5714285714285714,0.20192307692307693,11,96,14,0.14583333333333334
2014-07-01,same_next_day,4_7,family_with_children,916,3288,5053,166,0.05048661800486618,0.033247575697605385,0.08433734939759036,0.20833333333333334,180,1224,223,0.18218954248366012
2014-07-01,31_90,15_plus,couple,770,2312,3271,49,0.021193771626297576,0.01498012840110058,0.24489795918367346,0.10380622837370242,61,1018,115,0.11296660117878192
2014-07-01,91_plus,15_plus,couple,976,2926,4422,41,0.014012303485987697,0.009271822704658525,0.43902439024390244,0.15242652084757347,59,1347,92,0.06829992576095026
2014-07-01,8_30,15_plus,couple,658,1807,2423,41,0.022689540675152185,0.01692117210070161,0.24390243902439024,0.10736026563364692,51,831,96,0.11552346570397112
2014-07-01,2_7,8_14,solo,902,2974,4412,243,0.08170813718897109,0.05598368087035358,0.21810699588477367,0.08002689979825152,296,1206,332,0.2752902155887231
2014-07-01,same_next_day,15_plus,group,17,66,100,1,0.015151515151515152,0.01,0.0,0.13636363636363635,1,24,4,0.16666666666666666
2014-07-01,8_30,15_plus,group,145,392,542,4,0.01020408163265306,0.007380073800738007,0.5,0.11734693877551021,6,190,16,0.08421052631578947
2014-07-01,2_7,15_plus,family_with_children,110,392,558,6,0.015306122448979591,0.010752688172043012,0.0,0.19642857142857142,6,135,17,0.1259259259259259
2014-07-01,8_30,15_plus,solo,498,1259,1745,59,0.04686258935663225,0.03610315186246418,0.13559322033898305,0.0778395552025417,67,608,99,0.16282894736842105
2014-07-01,91_plus,8_14,group,1045,3963,6541,81,0.02043906131718395,0.012383427610457116,0.4691358024691358,0.1688115064345193,119,1553,115,0.07405022537025113
2014-07-01,same_next_day,8_14,family_with_children,149,477,727,11,0.023060796645702306,0.015130674002751032,0.09090909090909091,0.25157232704402516,12,185,24,0.12972972972972974
2014-07-01,same_next_day,15_plus,couple,97,188,257,2,0.010638297872340425,0.007782101167315175,0.0,0.23404255319148937,2,107,13,0.12149532710280374
2014-07-01,same_next_day,15_plus,solo,97,211,295,13,0.061611374407582936,0.04406779661016949,0.15384615384615385,0.08056872037914692,15,113,31,0.2743362831858407
2013-01-01,31_90,15_plus,group,18,33,53,0,0.0,0.0,,0.0,0,21,1,0.047619047619047616
2013-02-01,8_30,2_3,solo,6363,19669,33791,2824,0.14357618587625198,0.08493385812790388,0.27089235127478756,0.06960191163760232,3589,8571,3135,0.3657682884144207
2013-02-01,91_plus,1,couple,3446,12206,22245,1264,0.1035556283794855,0.05830523713193976,0.03164556962025317,0.08864492872357857,1304,4946,1337,0.27031945006065505
2013-02-01,8_30,2_3,group,1781,6127,11318,546,0.08911375877264567,0.048860222654179185,0.18315018315018314,0.10380283988901583,646,2446,663,0.2710547833197056
2013-02-01,91_plus,2_3,couple,7680,29561,54144,1851,0.0626162849700619,0.03479609929078014,0.22474338195569962,0.11653868272385914,2267,11433,2095,0.18324149392110556
2013-02-01,same_next_day,1,couple,4855,12977,21443,2355,0.18147491716113123,0.11052557944317493,0.007218683651804671,0.21414810819141558,2372,6028,2834,0.4701393497013935
2013-02-01,8_30,4_7,solo,3622,11329,19549,1320,0.11651513814105394,0.06875031970944806,0.37575757575757573,0.0681437020037073,1816,5012,1484,0.29608938547486036
2013-02-01,31_90,4_7,couple,11747,47493,86782,2429,0.051144379171667406,0.02838146159341799,0.6434746809386579,0.1355147074305687,3992,18793,2750,0.14633108072154524
2013-02-01,8_30,4_7,couple,7679,27438,48550,1575,0.057402143013339166,0.03283213182286303,0.49587301587301585,0.12384284568846125,2356,11400,1956,0.17157894736842105
2013-02-01,91_plus,4_7,family_with_children,6379,28320,51182,1234,0.04357344632768362,0.024618029776093158,0.3063209076175041,0.14805790960451978,1612,10561,1351,0.12792349209355175
2013-02-01,8_30,2_3,couple,11278,37074,65308,3185,0.08590926255596915,0.049289520426287745,0.21161695447409734,0.11762960565355775,3859,15616,3906,0.2501280737704918
2013-02-01,2_7,1,couple,6781,19355,32652,2735,0.1413071557737019,0.08458899914247213,0.016819012797074956,0.13205889950917077,2781,8383,3228,0.3850650125253489
2013-02-01,2_7,1,solo,4939,13232,21005,3042,0.22989721886336154,0.14720304689359676,0.0811965811965812,0.07889963724304716,3289,6197,3171,0.51169920929482
2013-02-01,2_7,2_3,family_with_children,3523,10862,18674,1414,0.1301786043085988,0.07695191174895577,0.042432814710042434,0.09712760081016387,1474,4489,1543,0.3437291156159501
2013-02-01,8_30,1,family_with_children,4760,14907,25113,2273,0.15247870128127725,0.09286027157249234,0.0061592608886933565,0.08070034212115114,2287,6001,2317,0.3861023162806199
2013-02-01,31_90,1,couple,5502,17524,31211,1894,0.10808034695275051,0.061324533017205474,0.026399155227032733,0.10459940652818991,1944,7304,2088,0.2858707557502738
2013-02-01,same_next_day,4_7,family_with_children,341,888,1478,116,0.13063063063063063,0.07983761840324763,0.034482758620689655,0.08783783783783784,120,404,148,0.36633663366336633
2013-02-01,91_plus,1,solo,972,2697,4664,291,0.10789766407119021,0.0634648370497427,0.07560137457044673,0.07044864664441973,313,1216,335,0.2754934210526316
2013-02-01,same_next_day,1,solo,4021,10661,16641,2799,0.26254572741769067,0.1692205997235743,0.01822079314040729,0.14923553137604353,2850,5160,2961,0.5738372093023256
2013-02-01,31_90,2_3,family_with_children,6905,25749,45918,2268,0.08808109052778748,0.05056840454723638,0.07627865961199294,0.10753815682162414,2441,9750,2360,0.24205128205128204
2013-02-01,91_plus,8_14,family_with_children,1764,6883,12367,197,0.02862124073805027,0.0160912104795019,0.4619289340101523,0.17187272991428157,288,2665,241,0.09043151969981238
2013-02-01,31_90,1,group,1030,3520,6263,382,0.10852272727272727,0.06115280217148331,0.031413612565445025,0.0903409090909091,394,1380,432,0.3130434782608696
2013-02-01,31_90,1,solo,2380,7118,12577,966,0.13571227872998032,0.0783175638069492,0.09316770186335403,0.06532733914020793,1056,3068,1032,0.3363754889178618
2013-02-01,31_90,8_14,group,241,798,1361,34,0.042606516290726815,0.024981631153563555,0.5882352941176471,0.13408521303258145,54,350,43,0.12285714285714286
2013-02-01,91_plus,2_3,solo,1828,5690,9906,377,0.06625659050966608,0.038461538461538464,0.32625994694960214,0.09191564147627417,500,2441,451,0.18476034412126177
2013-02-01,31_90,4_7,group,1818,7087,12797,381,0.053760406377874985,0.029928889583496134,0.5721784776902887,0.13390715394384084,599,2707,453,0.16734392316217214
2013-02-01,31_90,8_14,solo,643,1782,3247,119,0.06677890011223345,0.03726516784724361,0.5882352941176471,0.07800224466891134,189,849,138,0.1625441696113074
2013-02-01,31_90,4_7,solo,3423,11265,19847,866,0.07687527740790058,0.04489343477603668,0.4665127020785219,0.09445184198845984,1270,4797,974,0.20304356889722744
2013-02-01,2_7,4_7,solo,1642,4941,8398,711,0.14389799635701275,0.08549654679685639,0.2812939521800281,0.07245496862983201,911,2186,823,0.3764867337602928
