year_month,is_package,lead_time_bucket,stay_length_bucket,party_segment,channel,is_mobile,users,events,weighted_events,bookings,weighted_bookings,booking_row_rate,booking_weighted_event_rate,booking_value_proxy_total
2014/12/01,"1",2_7,"1",solo,"4","0","35","68","109","15","15",0.220588235294118,0.137614678899083,"30"
2014/12/01,"0",8_30,2_3,couple,"5","1","98","284","428","23","23",0.0809859154929577,0.0537383177570093,"23"
2014/12/01,"0",8_30,15_plus,solo,"0","0","51","148","203","12","12",0.0810810810810811,0.0591133004926108,"12"
2014/12/01,"1",31_90,15_plus,solo,"0","1","5","11","11","0","0",0,0,"0"
2014/12/01,"0",same_next_day,4_7,group,"4","0","9","27","34","8","9",0.296296296296296,0.264705882352941,"8"
2014/12/01,"1",8_30,"1",solo,"5","0","80","127","181","5","6",0.0393700787401575,0.0331491712707182,"10"
2014/12/01,"0",same_next_day,15_plus,solo,"5","0","7","20","26","0","0",0,0,"0"
2014/12/01,"0",2_7,2_3,family_with_children,"3","0","295","1245","1867","74","75",0.0594377510040161,0.0401713979646492,"74"
2014/12/01,"0",91_plus,15_plus,couple,"5","0","76","168","224","8","8",0.0476190476190476,0.0357142857142857,"8"
2014/12/01,"0",8_30,"1",solo,"7","0","111","229","277","18","19",0.0786026200873362,0.0685920577617329,"18"
2014/12/01,"1",2_7,15_plus,couple,"7","1","1","2","3","0","0",0,0,"0"
2014/12/01,"1",8_30,15_plus,family_with_children,"1","0","7","9","14","0","0",0,0,"0"
2014/12/01,"1",2_7,8_14,couple,"5","1","5","24","38","0","0",0,0,"0"
2014/12/01,"0",same_next_day,"1",group,"1","1","111","267","409","39","39",0.146067415730337,0.0953545232273839,"39"
2014/12/01,"0",2_7,2_3,solo,"0","1","134","346","479","30","30",0.0867052023121387,0.0626304801670146,"30"
2014/12/01,"1",2_7,8_14,solo,"0","0","50","173","328","9","9",0.0520231213872832,0.0274390243902439,"18"
2014/12/01,"1",8_30,"1",solo,"7","0","20","54","73","1","1",0.0185185185185185,0.0136986301369863,"2"
2014/12/01,"0",8_30,15_plus,group,"4","0","3","9","15","1","1",0.111111111111111,0.0666666666666667,"1"
2014/12/01,"0",91_plus,2_3,group,"8","0","16","98","131","2","2",0.0204081632653061,0.0152671755725191,"2"
2014/12/01,"1",8_30,"1",group,"5","0","62","108","138","1","1",0.00925925925925926,0.0072463768115942,"2"
2014/12/01,"1",91_plus,8_14,group,"2","0","58","151","233","2","2",0.0132450331125828,0.00858369098712446,"4"
2014/12/01,"0",31_90,15_plus,couple,"4","0","7","22","30","0","0",0,0,"0"
2014/12/01,"1",8_30,4_7,family_with_children,"8","0","13","51","64","0","0",0,0,"0"
2014/12/01,"1",91_plus,8_14,solo,"5","0","41","64","78","1","1",0.015625,0.0128205128205128,"2"
2014/12/01,"1",31_90,15_plus,solo,"2","1","5","6","6","0","0",0,0,"0"
2014/12/01,"0",91_plus,2_3,solo,"9","1","202","653","854","22","22",0.0336906584992343,0.0257611241217799,"22"
2014/12/01,"0",same_next_day,15_plus,couple,"5","0","10","48","66","2","2",0.0416666666666667,0.0303030303030303,"2"
2014/12/01,"0",31_90,15_plus,couple,"9","1","39","94","130","3","3",0.0319148936170213,0.0230769230769231,"3"
2014/12/01,"1",same_next_day,4_7,solo,"3","0","15","65","97","0","0",0,0,"0"
2014/12/01,"1",8_30,8_14,couple,"3","0","62","132","194","5","5",0.0378787878787879,0.0257731958762887,"10"
2014/12/01,"0",91_plus,8_14,couple,"4","0","59","187","225","15","16",0.0802139037433155,0.0711111111111111,"15"
2014/12/01,"0",same_next_day,2_3,couple,"0","1","348","920","1351","107","109",0.116304347826087,0.080680977054034,"107"
2014/12/01,"0",8_30,"1",family_with_children,"5","1","22","69","92","4","4",0.0579710144927536,0.0434782608695652,"4"
2014/12/01,"0",same_next_day,"1",group,"5","1","13","33","40","6","6",0.181818181818182,0.15,"6"
2014/12/01,"0",same_next_day,"1",family_with_children,"4","1","37","149","212","13","13",0.087248322147651,0.0613207547169811,"13"
2014/12/01,"1",31_90,4_7,solo,"0","1","132","343","488","9","9",0.0262390670553936,0.0184426229508197,"18"
2014/12/01,"1",31_90,"1",couple,"7","0","44","78","101","2","2",0.0256410256410256,0.0198019801980198,"4"
2014/12/01,"1",91_plus,"1",group,"3","0","28","37","49","0","0",0,0,"0"
2014/12/01,"1",8_30,15_plus,couple,"1","0","22","25","37","0","0",0,0,"0"
2014/12/01,"0",91_plus,2_3,group,"5","1","8","44","64","2","2",0.0454545454545455,0.03125,"2"
2014/12/01,"0",31_90,8_14,solo,"9","1","68","188","240","3","3",0.0159574468085106,0.0125,"3"
2014/12/01,"0",same_next_day,"1",family_with_children,"5","0","150","432","632","59","59",0.136574074074074,0.0933544303797468,"59"
2014/12/01,"1",same_next_day,"1",couple,"1","1","129","147","177","0","0",0,0,"0"
2014/12/01,"1",91_plus,"1",group,"6","0","3","4","6","1","1",0.25,0.166666666666667,"2"
2014/12/01,"0",8_30,4_7,solo,"7","0","101","327","429","17","18",0.0519877675840979,0.041958041958042,"17"
2014/12/01,"0",2_7,4_7,solo,"8","0","13","33","36","4","4",0.121212121212121,0.111111111111111,"4"
2014/12/01,"1",8_30,8_14,family_with_children,"1","0","63","173","317","5","5",0.0289017341040462,0.0157728706624606,"10"
2014/12/01,"1",91_plus,"1",solo,"5","0","32","53","76","1","1",0.0188679245283019,0.0131578947368421,"2"
2014/12/01,"0",91_plus,8_14,group,"9","1","37","78","112","3","3",0.0384615384615385,0.0267857142857143,"3"
2014/12/01,"0",same_next_day,8_14,solo,"5","0","20","33","42","5","5",0.151515151515152,0.119047619047619,"5"
2014/12/01,"0",same_next_day,2_3,family_with_children,"5","0","112","331","500","35","36",0.105740181268882,0.072,"35"
2014/12/01,"1",2_7,8_14,group,"9","1","8","21","27","0","0",0,0,"0"
2014/12/01,"1",31_90,2_3,group,"4","0","60","188","337","19","19",0.101063829787234,0.056379821958457,"38"
2014/12/01,"1",91_plus,"1",group,"2","0","37","61","73","0","0",0,0,"0"
2014/12/01,"0",91_plus,8_14,family_with_children,"0","0","170","580","733","8","8",0.0137931034482759,0.0109140518417462,"8"
2014/12/01,"0",2_7,8_14,solo,"9","1","58","135","210","8","8",0.0592592592592593,0.0380952380952381,"8"
2014/12/01,"0",31_90,8_14,family_with_children,"1","0","66","283","388","4","4",0.0141342756183746,0.0103092783505155,"4"
2014/12/01,"1",91_plus,15_plus,couple,"5","0","42","53","67","1","1",0.0188679245283019,0.0149253731343284,"2"
2014/12/01,"1",91_plus,15_plus,group,"5","0","8","8","9","0","0",0,0,"0"
2014/12/01,"0",8_30,"1",solo,"8","0","35","112","129","15","15",0.133928571428571,0.116279069767442,"15"
2014/12/01,"0",same_next_day,4_7,couple,"4","0","34","76","112","11","13",0.144736842105263,0.116071428571429,"11"
2014/12/01,"1",31_90,15_plus,couple,"5","0","34","59","85","2","2",0.0338983050847458,0.0235294117647059,"4"
2014/12/01,"0",31_90,15_plus,couple,"0","1","17","32","49","1","1",0.03125,0.0204081632653061,"1"
2014/12/01,"1",8_30,15_plus,family_with_children,"2","0","8","13","13","0","0",0,0,"0"
2014/12/01,"1",31_90,4_7,couple,"6","0","44","205","378","5","5",0.024390243902439,0.0132275132275132,"10"
2014/12/01,"0",2_7,4_7,solo,"1","1","34","97","159","8","8",0.0824742268041237,0.050314465408805,"8"
2014/12/01,"1",91_plus,2_3,couple,"5","1","14","42","63","1","1",0.0238095238095238,0.0158730158730159,"2"
2014/12/01,"1",same_next_day,15_plus,couple,"9","0","12","15","18","0","0",0,0,"0"
2014/12/01,"0",2_7,"1",group,"2","1","162","435","619","28","28",0.064367816091954,0.0452342487883683,"28"
2014/12/01,"0",2_7,4_7,couple,"1","1","161","440","663","24","24",0.0545454545454545,0.0361990950226244,"24"
2014/12/01,"0",31_90,8_14,family_with_children,"2","1","46","103","150","1","1",0.00970873786407767,0.00666666666666667,"1"
2014/12/01,"0",31_90,15_plus,family_with_children,"2","1","6","14","22","0","0",0,0,"0"
2014/12/01,"0",8_30,8_14,couple,"8","0","15","44","53","2","2",0.0454545454545455,0.0377358490566038,"2"
2014/12/01,"0",91_plus,4_7,solo,"4","0","79","267","371","21","21",0.0786516853932584,0.0566037735849057,"21"
2014/12/01,"0",same_next_day,"1",solo,"8","0","31","92","110","26","26",0.282608695652174,0.236363636363636,"26"
2014/12/01,"0",8_30,2_3,family_with_children,"7","0","180","437","572","19","20",0.0434782608695652,0.034965034965035,"19"
2014/12/01,"0",8_30,"1",family_with_children,"7","0","66","152","225","11","12",0.0723684210526316,0.0533333333333333,"11"
2014/12/01,"1",91_plus,2_3,solo,"0","1","38","59","70","1","1",0.0169491525423729,0.0142857142857143,"2"
2014/12/01,"0",same_next_day,4_7,group,"0","1","21","52","76","6","6",0.115384615384615,0.0789473684210526,"6"
2014/12/01,"1",91_plus,8_14,group,"0","0","83","302","545","4","4",0.0132450331125828,0.0073394495412844,"8"
2014/12/01,"0",8_30,"1",couple,"6","0","24","62","65","2","2",0.032258064516129,0.0307692307692308,"2"
2014/12/01,"1",91_plus,4_7,family_with_children,"5","1","16","46","78","0","0",0,0,"0"
2014/12/01,"0",31_90,8_14,couple,"4","0","46","190","234","8","8",0.0421052631578947,0.0341880341880342,"8"
2014/12/01,"1",31_90,2_3,couple,"5","1","31","59","92","3","3",0.0508474576271186,0.0326086956521739,"6"
2014/12/01,"0",same_next_day,"1",couple,"3","1","183","406","661","47","48",0.11576354679803,0.0726172465960666,"47"
2014/12/01,"0",8_30,2_3,group,"4","1","11","23","36","6","6",0.260869565217391,0.166666666666667,"6"
2014/12/01,"1",8_30,4_7,couple,"4","1","35","99","171","3","3",0.0303030303030303,0.0175438596491228,"6"
2014/12/01,"1",31_90,2_3,couple,"4","1","28","93","190","2","2",0.021505376344086,0.0105263157894737,"4"
2014/12/01,"1",same_next_day,"1",solo,"1","0","51","75","96","7","7",0.0933333333333333,0.0729166666666667,"14"
2014/12/01,"0",31_90,2_3,group,"1","1","70","283","392","8","8",0.0282685512367491,0.0204081632653061,"8"
2014/12/01,"0",8_30,"1",solo,"3","1","24","51","66","6","7",0.117647058823529,0.106060606060606,"6"
2014/12/01,"0",8_30,"1",couple,"8","1","14","34","53","4","4",0.117647058823529,0.0754716981132075,"4"
2014/12/01,"0",91_plus,"1",group,"0","1","45","119","171","6","6",0.0504201680672269,0.0350877192982456,"6"
2014/12/01,"1",same_next_day,8_14,couple,"2","0","14","24","35","0","0",0,0,"0"
2014/12/01,"1",8_30,4_7,group,"7","0","28","129","185","2","2",0.0155038759689922,0.0108108108108108,"4"
2014/12/01,"0",91_plus,2_3,group,"1","1","78","210","292","12","12",0.0571428571428571,0.0410958904109589,"12"
2014/12/01,"0",91_plus,4_7,couple,"8","0","32","79","104","1","1",0.0126582278481013,0.00961538461538462,"1"
2014/12/01,"1",8_30,2_3,group,"3","1","13","33","51","0","0",0,0,"0"
2014/12/01,"0",same_next_day,2_3,family_with_children,"9","1","361","1261","1930","103","104",0.0816812053925456,0.0538860103626943,"103"
2014/12/01,"1",31_90,4_7,solo,"4","1","11","46","60","2","2",0.0434782608695652,0.0333333333333333,"4"
2014/12/01,"0",2_7,4_7,couple,"4","0","124","414","598","46","47",0.111111111111111,0.0785953177257525,"46"
2014/12/01,"1",91_plus,2_3,family_with_children,"2","1","56","124","170","1","1",0.00806451612903226,0.00588235294117647,"2"
2014/12/01,"0",91_plus,8_14,family_with_children,"1","0","108","353","455","3","3",0.0084985835694051,0.00659340659340659,"3"
2014/12/01,"1",91_plus,4_7,family_with_children,"3","1","63","164","256","1","1",0.00609756097560976,0.00390625,"2"
2014/12/01,"0",91_plus,4_7,group,"3","1","52","140","178","3","3",0.0214285714285714,0.0168539325842697,"3"
2014/12/01,"0",8_30,4_7,group,"8","0","12","32","47","0","0",0,0,"0"
2014/12/01,"0",91_plus,15_plus,group,"9","1","6","23","24","0","0",0,0,"0"
2014/12/01,"0",2_7,4_7,solo,"3","1","9","54","132","1","1",0.0185185185185185,0.00757575757575758,"1"
2014/12/01,"1",8_30,2_3,group,"0","1","60","201","295","5","5",0.0248756218905473,0.0169491525423729,"10"
2014/12/01,"0",31_90,"1",solo,"0","1","58","173","239","13","13",0.0751445086705202,0.0543933054393305,"13"
2014/12/01,"1",31_90,8_14,group,"9","1","41","134","254","4","4",0.0298507462686567,0.015748031496063,"8"
2014/12/01,"0",8_30,4_7,solo,"8","0","26","107","139","9","9",0.0841121495327103,0.0647482014388489,"9"
2014/12/01,"0",91_plus,8_14,group,"1","0","35","111","140","1","1",0.00900900900900901,0.00714285714285714,"1"
2014/12/01,"0",8_30,"1",group,"7","0","37","105","123","10","12",0.0952380952380952,0.0975609756097561,"10"
2014/12/01,"1",2_7,2_3,solo,"7","0","34","74","102","3","3",0.0405405405405405,0.0294117647058824,"6"
2014/12/01,"0",8_30,2_3,group,"0","1","165","497","756","29","31",0.0583501006036217,0.041005291005291,"29"
2014/12/01,"1",31_90,8_14,solo,"2","1","47","121","167","1","1",0.00826446280991736,0.00598802395209581,"2"
2014/12/01,"0",same_next_day,"1",couple,"8","1","36","106","166","14","14",0.132075471698113,0.0843373493975904,"14"
2014/12/01,"1",91_plus,4_7,solo,"1","1","96","235","343","3","3",0.0127659574468085,0.0087463556851312,"6"
2014/12/01,"0",2_7,"1",couple,"6","0","19","73","97","1","1",0.0136986301369863,0.0103092783505155,"1"
2014/12/01,"1",31_90,15_plus,solo,"4","0","7","25","51","1","1",0.04,0.0196078431372549,"2"
2014/12/01,"0",8_30,4_7,group,"4","1","4","9","17","1","1",0.111111111111111,0.0588235294117647,"1"
2014/12/01,"0",8_30,8_14,group,"4","1","2","9","17","1","1",0.111111111111111,0.0588235294117647,"1"
2014/12/01,"0",91_plus,15_plus,group,"3","1","1","1","1","0","0",0,0,"0"
2014/12/01,"0",31_90,"1",group,"7","0","30","68","108","2","2",0.0294117647058824,0.0185185185185185,"2"
2014/12/01,"1",same_next_day,2_3,solo,"7","1","3","5","6","0","0",0,0,"0"
2014/12/01,"0",8_30,8_14,family_with_children,"0","1","13","32","52","1","1",0.03125,0.0192307692307692,"1"
2014/12/01,"0",31_90,8_14,group,"9","1","33","88","120","8","8",0.0909090909090909,0.0666666666666667,"8"
2014/12/01,"1",2_7,8_14,solo,"3","0","10","38","61","2","2",0.0526315789473684,0.0327868852459016,"4"
2014/12/01,"1",91_plus,4_7,group,"3","0","132","359","560","4","4",0.011142061281337,0.00714285714285714,"8"
2014/12/01,"0",91_plus,4_7,couple,"5","1","32","104","139","6","6",0.0576923076923077,0.0431654676258993,"6"
2014/12/01,"1",31_90,8_14,group,"0","1","13","48","61","0","0",0,0,"0"
2014/12/01,"0",31_90,4_7,solo,"3","1","23","59","84","7","7",0.11864406779661,0.0833333333333333,"7"
2014/12/01,"1",91_plus,2_3,group,"4","0","38","98","189","12","12",0.122448979591837,0.0634920634920635,"24"
2014/12/01,"1",31_90,"1",group,"9","1","26","49","70","0","0",0,0,"0"
2014/12/01,"0",31_90,4_7,solo,"6","0","6","10","11","0","0",0,0,"0"
2014/12/01,"1",91_plus,2_3,family_with_children,"0","1","75","305","541","0","0",0,0,"0"
2014/12/01,"1",same_next_day,4_7,solo,"4","1","2","9","10","0","0",0,0,"0"
2014/12/01,"0",91_plus,8_14,solo,"4","0","8","12","19","1","1",0.0833333333333333,0.0526315789473684,"1"
2014/12/01,"1",91_plus,15_plus,family_with_children,"0","1","9","19","39","0","0",0,0,"0"
2014/12/01,"0",91_plus,2_3,solo,"8","0","16","43","47","2","2",0.0465116279069767,0.0425531914893617,"2"
2014/12/01,"1",31_90,"1",solo,"0","1","16","20","34","0","0",0,0,"0"
2014/12/01,"0",8_30,2_3,solo,"3","1","34","76","133","3","3",0.0394736842105263,0.0225563909774436,"3"
2014/12/01,"1",91_plus,"1",family_with_children,"9","0","241","463","677","4","4",0.00863930885529158,0.00590841949778434,"8"
2014/12/01,"0",2_7,15_plus,couple,"3","0","12","16","17","0","0",0,0,"0"
2014/12/01,"0",8_30,15_plus,couple,"7","0","6","8","8","0","0",0,0,"0"
2014/12/01,"0",8_30,8_14,family_with_children,"5","1","8","52","87","1","1",0.0192307692307692,0.0114942528735632,"1"
2014/12/01,"0",31_90,"1",family_with_children,"3","1","13","45","62","5","5",0.111111111111111,0.0806451612903226,"5"
2014/12/01,"0",31_90,2_3,couple,"7","1","33","115","160","5","5",0.0434782608695652,0.03125,"5"
2014/12/01,"1",31_90,2_3,family_with_children,"1","1","57","120","179","1","1",0.00833333333333333,0.00558659217877095,"2"
2014/12/01,"0",same_next_day,8_14,solo,"3","0","5","5","6","0","0",0,0,"0"
2014/12/01,"1",31_90,4_7,solo,"8","0","14","22","27","1","1",0.0454545454545455,0.037037037037037,"2"
2014/12/01,"0",same_next_day,15_plus,solo,"1","0","6","14","18","1","1",0.0714285714285714,0.0555555555555556,"1"
2014/12/01,"0",8_30,"1",family_with_children,"8","0","32","103","146","12","12",0.116504854368932,0.0821917808219178,"12"
2014/12/01,"1",8_30,4_7,couple,"6","0","25","109","237","6","6",0.055045871559633,0.0253164556962025,"12"
2014/12/01,"0",91_plus,15_plus,solo,"9","1","16","44","48","2","2",0.0454545454545455,0.0416666666666667,"2"
2014/12/01,"1",8_30,8_14,group,"1","0","30","81","160","1","1",0.0123456790123457,0.00625,"2"
2014/12/01,"1",91_plus,4_7,solo,"0","1","89","193","287","2","2",0.0103626943005181,0.00696864111498258,"4"
2014/12/01,"1",2_7,15_plus,solo,"5","0","12","16","22","1","1",0.0625,0.0454545454545455,"2"
2014/12/01,"1",2_7,2_3,family_with_children,"4","0","21","71","110","2","2",0.028169014084507,0.0181818181818182,"4"
2014/12/01,"0",same_next_day,8_14,solo,"1","0","17","64","119","6","6",0.09375,0.0504201680672269,"6"
2014/12/01,"0",same_next_day,2_3,group,"3","1","11","23","36","2","2",0.0869565217391304,0.0555555555555556,"2"
2014/12/01,"1",2_7,2_3,solo,"5","0","93","222","309","18","18",0.0810810810810811,0.058252427184466,"36"
2014/12/01,"1",8_30,8_14,solo,"8","0","1","3","11","0","0",0,0,"0"
2014/12/01,"1",31_90,"1",family_with_children,"0","1","12","20","37","0","0",0,0,"0"
2014/12/01,"0",91_plus,8_14,solo,"9","1","41","112","132","4","4",0.0357142857142857,0.0303030303030303,"4"
2014/12/01,"1",31_90,2_3,solo,"6","1","4","6","11","0","0",0,0,"0"
2014/12/01,"1",2_7,2_3,family_with_children,"2","1","26","54","114","2","2",0.037037037037037,0.0175438596491228,"4"
2014/12/01,"1",same_next_day,8_14,solo,"2","1","1","1","1","0","0",0,0,"0"
2014/12/01,"1",91_plus,15_plus,solo,"5","0","12","17","23","0","0",0,0,"0"
2014/12/01,"1",31_90,15_plus,group,"9","0","12","16","24","1","1",0.0625,0.0416666666666667,"2"
2014/12/01,"0",2_7,15_plus,couple,"1","0","18","45","47","2","2",0.0444444444444444,0.0425531914893617,"2"
2014/12/01,"0",same_next_day,2_3,group,"7","0","8","14","15","1","1",0.0714285714285714,0.0666666666666667,"1"
2014/12/01,"1",same_next_day,"1",couple,"2","1","89","96","116","0","0",0,0,"0"
2014/12/01,"0",31_90,2_3,family_with_children,"4","1","14","77","112","7","8",0.0909090909090909,0.0714285714285714,"7"
2014/12/01,"1",91_plus,"1",couple,"7","0","15","24","34","0","0",0,0,"0"
2014/12/01,"1",2_7,4_7,family_with_children,"2","1","44","109","162","0","0",0,0,"0"
2014/12/01,"0",8_30,15_plus,group,"9","0","36","70","81","0","0",0,0,"0"
2014/12/01,"0",2_7,15_plus,family_with_children,"2","0","4","15","21","1","1",0.0666666666666667,0.0476190476190476,"1"
2014/12/01,"0",same_next_day,2_3,couple,"5","1","34","75","109","13","13",0.173333333333333,0.119266055045872,"13"
2014/12/01,"1",91_plus,8_14,group,"4","0","21","71","143","1","1",0.0140845070422535,0.00699300699300699,"2"
2014/12/01,"1",2_7,4_7,family_with_children,"8","0","1","1","1","0","0",0,0,"0"
2014/12/01,"1",91_plus,"1",solo,"1","0","42","77","118","2","2",0.025974025974026,0.0169491525423729,"4"
2014/12/01,"0",same_next_day,2_3,group,"1","1","40","146","244","12","13",0.0821917808219178,0.0532786885245902,"12"
2014/12/01,"0",2_7,2_3,couple,"4","1","71","200","329","32","32",0.16,0.0972644376899696,"32"
2014/12/01,"0",91_plus,4_7,solo,"1","1","54","134","170","3","3",0.0223880597014925,0.0176470588235294,"3"
